Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,FloorPtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
45.27, Jahlil Okafor,C,PHI,@SAC,  ,28,33.96,1007.1,29.0,-5.76,-1.8,10.8,28.2,45.6,,,25.2,26.7,2.2,15.61,0,0,-2,8,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,30,15,82,,,0,Y,67,0,52,25,42,,487330,39,82,,95,0,23.5,False,,,,,,,11,12047,30061301,201,3006130
44.95, Ricky Rubio,PG,MIN,UTA,1H,31,37.59,1035.5,34.3,-5.49,-4.4,17.2,32.1,47.0,,,20.1,18.5,-3.7,18.29,0,0,0,3,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,5,85,,,0,Y,88,0,55,27,44,,487325,44,89,,89,0,41.9,False,,,,,,,11,12230,30060902,201,3006090
44.74, Andrew Nicholson,PF,ORL,BKN,  ,10,12.21,940.0,12.4,-2.81,-3.1,0.6,9.4,18.2,,,18.0,19.1,0.7,13.81,0,0,,0,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,17,97,10,,,0,Y,14,0,44,0,62,,487679,53,34,,50,0,6.2,False,,,,,,,11,12387,30060502,201,3006050
44.14, DeMarre Carroll,SF,TOR,WAS,  ,22,26.71,977.3,27.9,-5.21,-0.7,10.5,21.5,32.5,,,17.3,19.5,4.6,11.57,0,0,-2,-2,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,41,26,49,,,0,Y,67,0,48,26,45,,487278,59,68,,95,0,17.9,False,,,,,,,11,12248,30060702,201,3006070
44.1, Kevin Garnett,PF,MIN,UTA,1H,10,12.21,950.0,11.5,-2.71,-4.5,-0.7,9.5,19.7,,,11.4,13.3,-3.7,13.52,0,0,0,-6,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,91,13,,,0,Y,3,0,44,0,63,,487712,44,34,,89,0,15.2,False,,,,,,,11,12674,30060902,201,3006090
43.93, Raymond Felton,PG,DAL,GS,  ,17,20.67,941.2,24.1,-4.67,-2.6,4.5,16.0,27.5,,,17.7,16.8,4.0,11.92,0,0,7,7,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,22,95,31,,,0,Y,40,0,44,0,49,,487379,34,51,,0,0,12.6,False,,,,,,,11,12013,30061002,201,3006100
43.78, Jimmy Butler,SG,CHI,IND,  ,39,47.25,941.0,37.2,-10.55,-2.9,22.4,36.7,51.0,,,22.8,27.4,0.1,20.28,0,0,0,6,201.5,102.3,99.3,-3.0,72,0.0,,50,2,0.1,"Blair,  Lewis,  Phillips",,18,50,91,,,0,Y,95,0,44,28,27,,487132,52,96,,89,0,43.3,False,,,,,,,11,12346,30060802,201,3006080
43.72, Richaun Holmes,PF,PHI,@SAC,  ,10,12.21,880.0,9.5,-3.41,-2.0,0.4,8.8,17.2,,,15.8,23.2,2.2,17.97,0,0,0,0,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,28,95,8,,,0,Y,13,0,39,0,58,,487384,39,32,,89,0,4.4,False,,,,,,,11,12062,30061301,201,3006130
43.53,Jarell Eddie,SG,WAS,@TOR,  ,10,12.21,990.0,14.5,-2.31,-1.4,,9.9,,,,,25.9,-4.6,,0,0,0,0,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,35,50,0,,,0,Y,0,0,49,0,66,,487806,41,34,,89,0,2.4,False,,,,,,,11,22373,30060701,201,3006070
43.14, Tyler Hansbrough,PF,CHR,LAC,  ,10,12.21,860.0,10.6,-3.61,-1.2,-0.8,8.6,18.0,,,,17.6,0.1,,0,0,0,0,201.0,99.3,101.8,2.5,56,-0.7,,50,2,0.2,"Brown,  Taylor,  Zarba",,38,88,10,,,0,Y,3,0,38,0,57,,487128,54,32,,89,0,9.0,False,,,,,,,11,12236,30060402,201,3006040
42.78, Jae Crowder,SF,BOS,LAL,  ,26,31.54,1000.0,32.3,-5.54,-3.1,14.1,26.0,37.9,,,16.8,16.8,-2.3,15.36,0,0,1,7,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,17,28,67,,,0,Y,78,0,51,27,43,,487434,57,78,,9,0,30.5,False,,,,,,,11,12400,30060602,201,3006060
42.61, Al-Farouq Aminu,SF,POR,DEN,1H,20,24.29,970.0,22.6,-4.89,-3.1,6.1,19.4,32.7,,,17.3,19.6,0.0,12.16,0,0,-6,0,201.5,104.0,97.5,-6.5,80,0.0,,50,3,-0.3,"Crawford,  Petraitis,  Tiven",,17,43,49,,,0,Y,47,0,47,25,47,,487183,52,62,,99,0,30.8,False,,,,,,,11,12280,30061202,201,3006120
42.32, Aaron Gordon,SF,ORL,BKN,  ,10,12.21,860.0,11.0,-3.61,-3.0,0.4,8.6,16.8,,,16.6,16.9,0.7,17.02,0,0,-2,-4,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,18,96,7,,,0,Y,13,0,38,0,57,,487320,53,32,,95,0,24.9,False,,,,,,,11,12545,30060502,201,3006050
42.03, Julius Randle,PF,LAL,@BOS,  ,23,27.92,969.6,25.9,-5.62,-2.8,8.3,22.3,36.3,,,21.3,22.3,2.3,14.29,0,0,-2,5,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,19,27,62,,,0,Y,61,0,47,25,43,,487431,43,70,,95,0,34.9,False,,,,,,,11,12553,30060601,201,3006060
41.96, Tony Parker,PG,SAN,PHX,  ,22,26.71,986.4,26.8,-5.01,-1.4,4.4,21.7,39.0,,,21.4,23.4,5.7,19.39,0,0,2,1,198.0,106.3,91.8,-14.5,87,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,35,22,70,,,0,Y,40,0,48,0,46,,487181,64,68,,5,0,33.6,False,,,,,,,11,12605,30061102,201,3006110
41.68, Cory Joseph,PG,TOR,WAS,  ,11,13.42,836.4,13.3,-4.22,-2.3,0.8,9.2,17.6,,,15.9,14.1,4.6,13.41,0,0,0,1,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,26,95,10,,,0,Y,17,0,37,0,52,,487808,59,33,,89,0,9.1,False,,,,,,,11,12345,30060702,201,3006070
41.53, Jon Leuer,PF,PHX,@SAN,1A,19,23.09,915.8,21.8,-5.69,-4.4,4.3,17.4,30.5,,,17.6,18.0,-5.7,16.82,0,0,8,9,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,9,94,44,,,0,Y,40,0,42,0,43,,487443,36,56,,0,0,11.0,False,,,,,,,11,12352,30061101,201,3006110
41.29, Marcus Smart,PG,BOS,LAL,  ,16,19.46,843.8,15.6,-5.96,-1.2,3.0,13.5,24.0,,,18.3,19.6,-2.3,10.56,0,0,-2,-2,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,38,88,23,,,0,Y,31,0,37,0,41,,487222,57,44,,95,0,11.9,False,,,,,,,11,12548,30060602,201,3006060
40.83, Dirk Nowitzki,PF,DAL,GS,  ,31,37.59,967.7,30.3,-7.59,-0.6,15.1,30.0,44.9,,,21.8,24.8,4.0,20.94,0,0,6,4,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,42,3,81,,,0,Y,81,0,47,26,35,,487812,34,85,,0,0,33.6,False,,,,,,,11,12120,30061002,201,3006100
40.56, Rudy Gay,SF,SAC,PHI,  ,34,41.21,923.5,34.5,-9.81,0.2,18.2,31.4,44.6,,,22.7,24.4,-2.2,16.42,0,0,0,3,216.0,113.3,102.8,-10.5,98,4.3,,50,2,0.3,"Capers,  Nansel,  Wall",,49,1,80,,,0,Y,89,0,42,27,29,,487492,61,88,,89,0,19.9,False,,,,,,,11,12137,30061302,201,3006130
39.2, Pau Gasol,C,CHI,IND,  ,39,47.25,994.9,36.1,-8.45,-4.2,22.7,38.8,54.9,,,23.6,25.4,0.1,22.48,0,0,9,9,201.5,102.3,99.3,-3.0,72,0.0,,50,2,0.1,"Blair,  Lewis,  Phillips",,11,0,94,,,0,Y,95,0,50,28,31,,487535,52,96,,0,0,29.7,False,,,,,,,11,12594,30060802,201,3006080
39.01, Andrew Wiggins,SF,MIN,UTA,1H,29,35.17,965.5,36.4,-7.17,-4.5,10.1,28.0,45.9,,,26.2,28.6,-3.7,15.74,0,0,-2,0,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,6,83,,,0,Y,65,0,46,25,36,,487077,44,82,,95,0,32.2,False,,,,,,,11,12559,30060902,201,3006090
38.96, Chris Paul,PG,LAC,@CHR,1A,45,54.5,980.0,35.6,-10.4,-3.4,23.9,44.1,64.3,,,26.4,27.2,-0.1,23.91,0,0,2,4,201.0,101.8,99.3,-2.5,70,0.3,,50,2,0.2,"Brown,  Taylor,  Zarba",,16,0,99,,,0,Y,96,0,48,27,28,,487677,46,98,,5,0,40.5,False,,,,,,,11,12012,30060401,201,3006040
38.71, Kenneth Faried,PF,DEN,@POR,2A,26,31.54,930.8,27.2,-7.34,-6.0,7.0,24.2,41.4,,,19.7,18.4,0.0,20.34,0,0,-2,0,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,5,33,74,,,0,Y,53,0,43,0,35,,487861,48,76,,95,0,25.4,False,,,,,,,11,12339,30061201,201,3006120
38.49, Victor Oladipo,SG,ORL,BKN,  ,26,31.54,884.6,26.5,-8.54,0.4,10.9,23.0,35.1,,,23.1,23.3,0.7,14.08,0,0,-8,-5,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,51,9,59,,,0,Y,68,0,40,26,31,,487373,53,72,,100,0,22.9,False,,,,,,,11,12484,30060502,201,3006050
38.42, Bismack Biyombo,C,TOR,WAS,  ,18,21.88,855.6,18.5,-6.48,-3.0,1.5,15.4,29.3,,,10.7,10.6,4.6,13.16,0,0,6,3,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,18,93,38,,,0,Y,21,0,38,0,39,,487223,59,48,,0,0,29.4,False,,,,,,,11,12325,30060702,201,3006070
38.25, Kyle Anderson,SF,SAN,PHX,  ,10,12.21,760.0,10.8,-4.61,-2.4,0.1,7.6,15.1,,,12.9,11.9,5.7,11.44,0,0,0,0,198.0,106.3,91.8,-14.5,87,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,25,89,5,,,0,Y,11,0,33,0,49,,487716,64,29,,89,0,10.2,False,,,,,,,11,12549,30061102,201,3006110
38.13, Isaiah Thomas,PG,BOS,LAL,  ,40,48.46,920.0,32.4,-11.66,-1.2,22.8,36.8,50.8,,,28.6,30.7,-2.3,21.58,0,0,6,13,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,38,0,90,,,0,Y,95,0,42,27,26,,487595,57,96,,0,0,34.6,False,,,,,,,11,12360,30060602,201,3006060
37.88, Charlie Villanueva,PF,DAL,GS,  ,10,12.21,740.0,6.9,-4.81,-0.6,,7.4,,,,23.5,28.6,4.0,15.29,0,0,0,0,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,42,89,0,,,0,Y,0,0,31,0,47,,487541,34,28,,89,0,16.3,False,,,,,,,11,12015,30061002,201,3006100
37.74, Tobias Harris,SF,ORL,BKN,  ,28,33.96,950.0,36.4,-7.36,-3.0,11.6,26.6,41.6,,,18.7,16.1,0.7,17.89,0,0,1,3,199.5,103.5,96.0,-7.5,78,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,18,15,75,,,0,Y,69,0,44,26,35,,487751,53,79,,9,0,26.1,False,,,,,,,11,12337,30060502,201,3006050
37.73, Otto Porter,SF,WAS,@TOR,  ,24,29.13,925.0,32.8,-6.93,-4.0,8.3,22.2,36.1,,,16.2,15.7,-4.6,13.93,0,0,0,7,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,11,26,62,,,0,Y,61,0,42,25,36,,487709,41,70,,89,0,33.3,False,,,,,,,11,12469,30060701,201,3006070
37.6, Andre Iguodala,SF,GS,@DAL,1A,23,27.92,921.7,30.2,-6.72,-2.0,9.0,21.2,33.4,,,12.1,10.8,-4.0,13.87,0,0,0,0,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,28,13,52,,,0,Y,63,0,42,25,37,,487487,66,67,,89,0,22.2,False,,,,,,,11,12656,30061001,201,3006100
37.2, Kobe Bryant,SF,LAL,@BOS,  ,29,35.17,944.8,31.1,-7.77,-2.7,16.0,27.4,38.8,,,29.5,29.0,2.3,13.45,0,0,2,-4,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,21,6,70,,,0,Y,84,0,44,27,34,,487593,43,81,,5,0,29.7,False,,,,,,,11,12678,30060601,201,3006060
37.07, Sonny Weems,SG,PHX,@SAN,1A,10,12.21,810.0,14.2,-4.11,-5.3,0.6,8.1,15.6,,,,15.7,-5.7,,0,0,,0,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,6,88,6,,,0,Y,14,0,35,0,52,,487081,36,29,,50,0,1.4,False,,,,,,,11,12218,30061101,201,3006110
36.89, Jarrett Jack,PG,BKN,@ORL,  ,28,33.96,867.9,32.5,-9.66,-2.4,10.6,24.3,38.0,,,22.8,20.1,-0.7,15.64,0,0,0,8,199.5,96.0,103.5,7.5,36,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,25,22,67,,,0,Y,67,0,39,25,29,,487803,47,76,,89,0,27.0,False,,,,,,,11,12022,30060501,201,3006050
36.61, JaVale McGee,C,DAL,GS,  ,10,12.21,730.0,8.9,-4.91,-2.5,-0.8,7.3,15.4,,,,21.0,4.0,,0,0,0,0,208.5,102.5,106.0,3.5,74,0.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,23,89,6,,,0,Y,3,0,31,0,47,,487078,34,28,,89,0,2.4,False,,,,,,,11,12201,30061002,201,3006100
35.87, Chris Johnson,SF,UTA,@MIN,1A,10,12.21,690.0,15.8,-5.31,-1.8,-0.1,6.9,13.9,,,,7.6,3.7,,0,0,,0,191.0,93.5,97.5,4.0,22,-3.8,,50,2,0.0,"Collins,  Mauer,  Williams",,30,88,5,,,0,Y,10,0,30,0,45,,487604,56,28,,50,0,5.7,False,,,,,,,11,12433,30060901,201,3006090
35.74, Tyus Jones,PG,MIN,UTA,1H,10,12.21,770.0,11.4,-4.51,-4.4,-0.8,7.7,16.2,,,,18.0,-3.7,,0,0,,0,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,88,6,,,0,Y,3,0,33,0,50,,487226,44,29,,50,0,10.7,False,,,,,,,11,12049,30060902,201,3006090
35.7, Jonas Jerebko,SF,BOS,LAL,  ,10,12.21,700.0,9.4,-5.21,-3.1,0.1,7.0,13.9,,,12.7,11.3,-2.3,7.43,0,0,0,-2,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,17,91,5,,,0,Y,11,0,30,0,45,,487533,57,28,,89,0,7.8,False,,,,,,,11,12255,30060602,201,3006060
35.28, Kyle Lowry,PG,TOR,WAS,  ,44,53.29,856.8,37.1,-15.59,-2.3,24.8,37.7,50.6,,,26.7,25.3,4.6,23.45,0,0,2,15,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,26,50,90,,,0,Y,96,0,38,27,6,,487710,59,96,,5,0,22.6,False,,,,,,,11,12144,30060702,201,3006070
35.11, Mirza Teletovic,SF,PHX,@SAN,1A,11,13.42,772.7,9.9,-4.92,-5.5,0.4,8.5,16.6,,,19.2,19.8,-5.7,15.72,0,0,1,1,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,6,95,7,,,0,Y,13,0,33,0,47,,487688,36,31,,9,0,13.4,False,,,,,,,11,12422,30061101,201,3006110
35.09, Ed Davis,PF,POR,DEN,1H,16,19.46,887.5,18.0,-5.26,-4.0,0.5,14.2,27.9,,,12.8,11.8,0.0,18.66,0,0,2,-6,201.5,104.0,97.5,-6.5,80,0.0,,50,3,-0.3,"Crawford,  Petraitis,  Tiven",,11,52,33,,,0,Y,14,0,40,0,45,,487864,52,45,,5,0,10.6,False,,,,,,,11,12285,30061202,201,3006120
34.95, Brandon Knight,SG,PHX,@SAN,1A,37,44.84,881.1,37.6,-12.24,-5.3,20.4,32.6,44.8,,,25.6,29.2,-5.7,16.81,0,0,0,11,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,6,1,81,,,0,Y,92,0,39,27,26,,487859,36,90,,89,0,15.5,False,,,,,,,11,12326,30061101,201,3006110
34.62, D'Angelo Russell,PG,LAL,@BOS,  ,21,25.5,909.5,25.5,-6.4,-6.3,7.7,19.1,30.5,,,22.2,21.7,2.3,12.74,0,0,4,-1,206.5,96.5,110.0,13.5,39,-0.3,,50,2,-0.2,"Barnaky,  Callahan,  Workman",,5,32,44,,,0,Y,58,0,41,25,39,,487805,43,61,,0,0,30.7,False,,,,,,,11,12060,30060601,201,3006060
34.44, Austin Rivers,PG,LAC,@CHR,1A,10,12.21,630.0,10.1,-5.91,-3.4,-0.2,6.3,12.8,,,16.0,19.1,-0.1,7.81,0,0,0,-2,201.0,101.8,99.3,-2.5,70,0.3,,50,2,0.2,"Brown,  Taylor,  Zarba",,16,95,5,,,0,Y,8,0,29,0,41,,487429,46,28,,89,0,32.6,False,,,,,,,11,12378,30060401,201,3006040
34.38, LaMarcus Aldridge,PF,SAN,PHX,  ,32,38.79,925.0,29.0,-9.19,-5.4,13.0,29.6,46.2,,,23.3,24.3,5.7,18.82,0,0,2,-4,198.0,106.3,91.8,-14.5,87,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,6,1,84,,,0,Y,76,0,42,25,30,,487758,64,84,,5,0,38.4,False,,,,,,,11,12134,30061102,201,3006110
34.3, Marvin Williams,PF,CHR,LAC,  ,24,29.13,845.8,27.7,-8.83,-1.2,8.0,20.3,32.6,,,13.1,13.4,0.1,13.97,0,0,0,7,201.0,99.3,101.8,2.5,56,-0.7,,50,2,0.2,"Brown,  Taylor,  Zarba",,38,5,49,,,0,Y,60,0,38,25,30,,487430,54,65,,89,0,14.5,False,,,,,,,11,12011,30060402,201,3006040
34.24, Kawhi Leonard,SF,SAN,PHX,  ,47,56.92,840.4,34.7,-17.42,-2.4,25.3,39.5,53.7,,,23.4,23.9,5.7,27.36,0,0,4,14,198.0,106.3,91.8,-14.5,87,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,25,50,93,,,0,Y,96,0,37,27,3,,487612,64,97,,0,0,27.5,False,,,,,,,11,12333,30061102,201,3006110
34.05, John Wall,PG,WAS,@TOR,  ,51,61.75,868.6,36.6,-17.45,-3.7,28.9,44.3,59.7,,,29.1,31.2,-4.6,20.9,0,0,9,13,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,14,50,97,,,0,Y,97,0,39,27,3,,487323,41,98,,0,0,53.9,False,,,,,,,11,12273,30060701,201,3006070
33.91, Avery Bradley,SG,BOS,LAL,  ,26,31.54,869.2,30.4,-8.94,-1.1,11.2,22.6,34.0,,,19.3,21.2,-2.3,14.36,0,0,2,6,206.5,110.0,96.5,-13.5,95,0.7,,50,3,-0.2,"Barnaky,  Callahan,  Workman",,38,5,54,,,0,Y,68,0,39,26,30,,487075,57,71,,5,0,22.8,False,,,,,,,11,12291,30060602,201,3006060
33.65, Tony Snell,SF,CHI,IND,  ,10,12.21,560.0,9.4,-6.61,-2.6,-0.1,5.6,11.3,,,13.2,14.5,0.1,7.13,0,0,0,0,201.5,102.3,99.3,-3.0,72,0.0,,50,2,0.1,"Blair,  Lewis,  Phillips",,22,97,2,,,0,Y,10,0,27,0,38,,487437,52,26,,89,0,13.4,False,,,,,,,11,12481,30060802,201,3006080
33.52, Thaddeus Young,PF,BKN,@ORL,  ,36,43.63,888.9,33.5,-11.63,-4.9,17.9,32.0,46.1,,,21.0,21.5,-0.7,19.07,0,0,8,14,199.5,96.0,103.5,7.5,36,0.2,,50,2,-0.1,"Davis,  Jones,  Richardson",,8,0,84,,,0,Y,88,0,40,26,26,,487170,47,89,,0,0,26.3,False,,,,,,,11,12165,30060501,201,3006050
33.37, Adreian Payne,PF,MIN,UTA,1H,10,12.21,670.0,10.2,-5.51,-4.5,-0.7,6.7,14.1,,,15.2,17.1,-3.7,8.44,0,0,0,0,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,88,5,,,0,Y,3,0,29,0,43,,487607,44,28,,89,0,12.3,False,,,,,,,11,12551,30060902,201,3006090
32.78, Jonathan Simmons,SF,SAN,PHX,  ,10,12.21,560.0,9.5,-6.61,-2.4,-0.8,5.6,12.0,,,,16.3,5.7,,0,0,0,0,198.0,106.3,91.8,-14.5,87,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,25,88,3,,,0,Y,3,0,27,0,38,,487281,64,26,,89,0,13.6,False,,,,,,,11,12512,30061102,201,3006110
32.73, Paul George,PF,IND,@CHI,1A,49,59.34,751.0,33.6,-22.54,-1.8,24.3,36.8,49.3,,,29.8,28.1,-0.1,21.1,0,0,1,20,201.5,99.3,102.3,3.0,56,0.5,,50,2,0.1,"Blair,  Lewis,  Phillips",,30,50,89,,,0,Y,96,0,32,26,1,,487225,48,96,,9,0,35.5,False,,,,,,,11,12282,30060801,201,3006080
32.42, Pablo Prigioni,SG,LAC,@CHR,1A,10,12.21,510.0,7.5,-7.11,-2.0,-0.8,5.1,11.0,,,,10.8,-0.1,,0,0,0,0,201.0,101.8,99.3,-2.5,70,0.3,,50,2,0.2,"Brown,  Taylor,  Zarba",,28,88,2,,,0,Y,3,0,27,0,36,,487531,46,26,,89,0,10.5,False,,,,,,,11,12424,30060401,201,3006040
31.61, DeMar DeRozan,SG,TOR,WAS,  ,37,44.84,867.6,35.8,-12.74,-0.2,18.1,32.1,46.1,,,27.5,26.3,4.6,21.01,0,0,5,5,203.5,105.5,98.0,-7.5,85,1.2,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,45,1,84,,,0,Y,89,0,39,26,7,,487375,59,89,,0,0,54.2,False,,,,,,,11,12233,30060702,201,3006070
31.09,TJ McConnell,PG,PHI,@SAC,  ,12,14.63,558.3,8.6,-7.93,-2.5,0.4,6.7,13.0,,,16.8,15.3,2.2,13.34,0,0,-9,-1,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,23,88,5,,,0,Y,13,0,27,0,33,,487139,39,28,,50,0,6.7,False,,,,,,,11,22393,30061301,201,3006130
31.06, Markieff Morris,PF,PHX,@SAN,1A,17,20.67,782.4,15.3,-7.37,-4.4,1.6,13.3,25.0,,,25.0,26.3,-5.7,9.28,0,0,-8,-9,198.0,91.8,106.3,14.5,13,1.0,,50,2,0.0,"Anderson,  Ayotte,  Washington",,9,44,25,,,0,Y,22,0,33,0,35,,487687,36,44,,100,0,12.1,False,,,,,,,11,12331,30061101,201,3006110
30.45, Brian Roberts,SG,CHR,LAC,  ,10,12.21,460.0,5.9,-7.61,-2.6,-1.0,4.6,10.2,,,,19.5,0.1,,0,0,,-1,201.0,99.3,101.8,2.5,56,-0.7,,50,2,0.2,"Brown,  Taylor,  Zarba",,22,88,2,,,0,Y,2,0,26,0,35,,487801,54,26,,50,0,10.0,False,,,,,,,11,12429,30060402,201,3006040
29.9, Jason Thompson,PF,GS,@DAL,1A,10,12.21,300.0,4.1,-9.21,-1.6,-0.5,3.0,6.5,,,,13.8,-4.0,,0,0,0,-9,208.5,106.0,102.5,-3.5,87,-5.0,,50,2,0.2,"Kogut,  Malloy,  Zielinski",,32,88,0,,,0,Y,5,0,24,0,29,,487539,66,24,,89,0,10.3,False,,,,,,,11,12195,30061001,201,3006100
29.7, Robert Covington,PF,PHI,@SAC,  ,25,30.34,780.0,23.0,-10.84,-2.0,8.7,19.5,30.3,,,21.6,21.6,2.2,11.97,0,0,4,3,216.0,102.8,113.3,10.5,75,1.8,,50,2,0.3,"Capers,  Nansel,  Wall",,28,13,43,,,0,Y,62,0,33,25,27,,487613,39,62,,0,0,17.5,False,,,,,,,11,12474,30061301,201,3006130
29.35, Rajon Rondo,PG,SAC,PHI,  ,41,49.67,831.7,34.7,-15.57,-2.4,19.1,34.1,49.1,,,21.5,16.4,-2.2,17.1,0,0,2,21,216.0,113.3,102.8,-10.5,98,4.3,,50,2,0.3,"Capers,  Nansel,  Wall",,25,0,88,,,0,Y,90,0,37,26,6,,487385,61,93,,5,0,32.0,False,,,,,,,11,12143,30061302,201,3006130
28.69, Nemanja Bjelica,PF,MIN,UTA,1H,10,12.21,340.0,4.6,-8.81,-4.5,-0.1,3.4,6.9,,,11.7,13.9,-3.7,9.72,0,0,-6,0,191.0,97.5,93.5,-4.0,45,-0.8,,50,2,0.0,"Collins,  Mauer,  Williams",,9,89,0,,,0,Y,10,0,25,0,30,,487440,44,24,,99,0,3.0,False,,,,,,,11,12302,30060902,201,3006090
27.16, Jared Dudley,PF,WAS,@TOR,  ,16,19.46,650.0,19.3,-9.06,-2.9,1.5,10.4,19.3,,,11.3,11.1,-4.6,11.39,0,0,6,3,203.5,98.0,105.5,7.5,48,-0.3,,50,2,-0.4,"Ford,  Fraher,  Guthrie",,18,55,12,,,0,Y,21,0,29,0,30,,487435,41,35,,0,0,31.6,False,,,,,,,11,12170,30060701,201,3006070
23.2, Mike Miller,SG,DEN,@POR,2A,10,12.21,280.0,6.3,-9.41,-2.3,-0.7,2.8,6.3,,,10.0,8.8,0.0,8.72,0,0,0,0,201.5,97.5,104.0,6.5,45,0.0,,50,1,-0.3,"Crawford,  Petraitis,  Tiven",,26,88,0,,,0,Y,3,0,0,0,29,,487862,48,24,,89,0,4.4,False,,,,,,,11,12442,30061201,201,3006120
